year,quarter,province_name,sector_name,gdp_value_m_php,growth_rate_pct
2019,1,Isabela City,Services,532.45,4.0
2019,2,Isabela City,Services,532.45,4.0
2019,3,Isabela City,Services,532.45,4.0
2019,4,Isabela City,Services,532.45,4.0
2020,1,Isabela City,Services,553.75,4.0
2020,2,Isabela City,Services,553.75,4.0
2020,3,Isabela City,Services,553.75,4.0
2020,4,Isabela City,Services,553.75,4.0
2021,1,Isabela City,Services,575.9,4.0
2021,2,Isabela City,Services,575.9,4.0
2021,3,Isabela City,Services,575.9,4.0
2021,4,Isabela City,Services,575.9,4.0
2022,1,Isabela City,Services,598.94,4.0
2022,2,Isabela City,Services,598.94,4.0
2022,3,Isabela City,Services,598.94,4.0
2022,4,Isabela City,Services,598.94,4.0
2023,1,Isabela City,Services,622.89,4.0
2023,2,Isabela City,Services,622.89,4.0
2023,3,Isabela City,Services,622.89,4.0
2023,4,Isabela City,Services,622.89,4.0
2024,1,Isabela City,Services,647.81,4.0
2024,2,Isabela City,Services,647.81,4.0
2024,3,Isabela City,Services,647.81,4.0
2024,4,Isabela City,Services,647.81,4.0
2025,1,Isabela City,Services,673.72,4.0
2025,2,Isabela City,Services,673.72,4.0
2025,3,Isabela City,Services,673.72,4.0
2025,4,Isabela City,Services,673.72,4.0
2018,1,Isabela City,Services,128.44,4.0
2018,2,Isabela City,Services,128.44,4.0
2018,3,Isabela City,Services,128.44,4.0
2018,4,Isabela City,Services,128.44,4.0
2019,1,Isabela City,Services,133.58,4.0
2019,2,Isabela City,Services,133.58,4.0
2019,3,Isabela City,Services,133.58,4.0
2019,4,Isabela City,Services,133.58,4.0
2020,1,Isabela City,Services,138.92,4.0
2020,2,Isabela City,Services,138.92,4.0
2020,3,Isabela City,Services,138.92,4.0
2020,4,Isabela City,Services,138.92,4.0
2021,1,Isabela City,Services,144.48,4.0
2021,2,Isabela City,Services,144.48,4.0
2021,3,Isabela City,Services,144.48,4.0
2021,4,Isabela City,Services,144.48,4.0
2022,1,Isabela City,Services,150.26,4.0
2022,2,Isabela City,Services,150.26,4.0
2022,3,Isabela City,Services,150.26,4.0
2022,4,Isabela City,Services,150.26,4.0
2023,1,Isabela City,Services,156.27,4.0
2023,2,Isabela City,Services,156.27,4.0
2023,3,Isabela City,Services,156.27,4.0
2023,4,Isabela City,Services,156.27,4.0
2024,1,Isabela City,Services,162.52,4.0
2024,2,Isabela City,Services,162.52,4.0
2024,3,Isabela City,Services,162.52,4.0
2024,4,Isabela City,Services,162.52,4.0
2025,1,Isabela City,Services,169.02,4.0
2025,2,Isabela City,Services,169.02,4.0
2025,3,Isabela City,Services,169.02,4.0
2025,4,Isabela City,Services,169.02,4.0
